Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,order_value_density,inactivity_ratio,support_friction_index
6d7844b8-e67b-434b-bebc-ffa2c90cf4a1,2.0,41.47,1.0,26.0,0.334,0.016,0.0,No,5.5,0.446,5.0,5.57,9.95,5.1,No,20.735,8.666666666666666,0.0
510d84d2-bed5-4203-9d78-eb2579a7a0b7,48.0,93.51,25.0,5.0,0.275,0.052,0.0,No,4.7,0.627,3.52,7.15,8.35,4.4,No,3.596538461538462,0.10204081632653061,0.0
9f4c385e-2481-4638-aeeb-c43eae4aa176,46.0,24.23,12.0,30.0,0.639,0.0656,0.0,No,4.5,0.537,3.86,5.4,8.64,7.3,No,1.863846153846154,0.6382978723404256,0.0
d5cd6b3a-d085-4bc7-b19d-e432d8c319d3,17.0,27.45,9.0,35.0,0.185,0.0696,0.0,No,4.3,0.747,3.05,4.98,7.82,4.1,No,2.745,1.9444444444444444,0.0
d31a218c-f9d0-4497-8c2b-365e0fba7218,6.0,29.07,2.0,8.0,0.3308,0.0368,2.0,No,4.2,0.394,5.0,6.07,8.54,5.3,No,9.69,1.1428571428571428,0.788
48e26850-fc38-4bda-a963-1c0a5a0060a7,41.0,69.44,21.0,18.0,0.346,0.0496,1.0,No,4.2,0.471,4.1,6.2,8.27,5.0,No,3.1563636363636363,0.42857142857142855,0.471
81208985-7f73-47d5-a8d2-8949e2afc867,46.0,87.69,12.0,4.0,0.19360000000000002,0.064,0.0,Yes,4.6,0.438,4.86,5.1,9.65,3.5,No,6.745384615384615,0.0851063829787234,0.0
59c1350d-930f-4d6f-a8d9-9a2e3cc8cc81,23.0,110.46,12.0,16.0,0.353,0.1096,4.0,No,3.7,0.762,2.86,5.83,4.83,4.8,No,8.496923076923077,0.6666666666666666,3.048
058fbfc7-3cdd-4e8b-a2a0-8f63ba6b0806,47.0,129.76,1.0,8.0,0.161,0.0048,1.0,No,3.9,0.378,3.91,5.93,8.23,3.3,No,64.88,0.16666666666666666,0.378
26f649fe-bbaf-4ccd-b9f9-a03cdf6767b2,16.0,142.6,1.0,89.0,0.666,0.0488,0.0,No,3.0,0.62,5.0,1.03,9.84,6.8,Yes,71.3,5.235294117647059,0.0
ac2305eb-d9cb-4d0e-a59b-e06dfd42d449,60.0,125.51,1.0,33.0,0.401,0.0504,2.0,No,0.3,0.246,3.69,3.48,7.19,5.1,No,62.755,0.5409836065573771,0.492
4ebee040-85a1-498c-8470-3f6524ea7b8c,41.0,102.8,11.0,5.0,0.47240000000000004,0.0912,0.0,No,3.0,0.711,4.79,5.1,9.49,5.5,No,8.566666666666666,0.11904761904761904,0.0
33766958-9400-418c-b73a-413ddbc00ef7,26.0,103.2,14.0,89.0,0.314,0.0376,0.0,No,4.8,0.644,2.16,2.07,7.03,4.6,Yes,6.88,3.2962962962962963,0.0
ee368f92-4104-4db9-9a44-d7ba80f760f9,46.0,128.71,24.0,5.0,0.2578,0.0088,0.0,No,4.6,0.513,3.89,7.08,8.86,4.6,No,5.1484000000000005,0.10638297872340426,0.0
435fb956-88ee-4cc9-b1de-3ee0c2c70ce5,50.0,78.52,13.0,28.0,0.443,0.0104,1.0,No,4.6,0.718,5.0,5.57,9.3,5.6,No,5.6085714285714285,0.5490196078431373,0.718
3ea6259e-dea2-41ca-98d9-c0b3e8a7a38a,1.0,35.77,1.0,17.0,0.334,0.1552,0.0,No,6.6,0.209,4.59,6.38,9.07,5.1,No,17.885,8.5,0.0
51a7f15a-8ea5-495f-a139-8e9eaa40628d,36.0,28.88,19.0,25.0,0.146,0.0488,1.0,Yes,2.4,0.608,2.87,5.18,7.04,3.8,No,1.444,0.6756756756756757,0.608
9af7b150-4c2a-4caf-8f16-229cbced21c7,30.0,62.7,8.0,28.0,0.038,0.112,0.0,No,9.1,0.89,4.98,6.9,9.61,2.9,No,6.966666666666667,0.9032258064516129,0.0
2375bf40-d884-42e8-a6bc-b4bd2fd60b60,5.0,27.74,1.0,5.0,0.133,0.0256,1.0,No,0.0,0.756,4.36,4.78,8.61,3.8,No,13.87,0.8333333333333334,0.756
b8b7c6b3-c764-48c0-a99c-90e734791ac5,31.0,29.51,8.0,6.0,0.396,0.0384,1.0,No,3.8,0.518,2.62,6.23,6.83,5.6,No,3.278888888888889,0.1875,0.518
555f18a4-f974-4fe1-aeb0-1972c96f68e1,8.0,57.57,3.0,21.0,0.33,0.044,0.0,No,0.6,0.223,5.0,4.25,9.85,5.0,No,14.3925,2.3333333333333335,0.0
846f0fca-1ac7-4fa6-b440-3671ad09deff,30.0,56.78,1.0,2.0,0.607,0.1072,1.0,No,4.5,0.712,4.12,6.43,8.1,6.9,No,28.39,0.06451612903225806,0.712
e62a5c08-e33e-44f5-81d2-63ffe214cf7a,39.0,47.64,1.0,5.0,0.2,0.0632,0.0,No,3.4,0.374,4.03,5.92,8.82,4.1,No,23.82,0.125,0.0
87c35180-d217-48ff-9f68-6c592f66d7e9,2.0,43.25,1.0,21.0,0.328,0.0384,1.0,No,0.0,0.471,3.9,3.98,8.11,5.0,No,21.625,7.0,0.471
ed687999-83ce-469d-8105-dfedaca10fe0,53.0,16.43,14.0,37.0,0.137,0.06,2.0,No,6.3,0.436,2.57,5.72,6.04,3.9,No,1.0953333333333333,0.6851851851851852,0.872
24d8aad3-662a-490c-9982-1fd3ebe18fad,13.0,60.28,7.0,64.0,0.305,0.0792,1.0,Yes,4.9,0.75,3.64,3.67,7.71,4.8,No,7.535,4.571428571428571,0.75
c09057b3-2bff-4d99-a631-c7a16758890a,4.0,128.08,2.0,24.0,0.181,0.0008,0.0,No,2.3,0.748,2.68,4.63,7.68,3.5,No,42.693333333333335,4.8,0.0
0cd2f527-fc00-449d-b9ff-5f1c642a467a,52.0,80.67,14.0,42.0,0.32320000000000004,0.0264,1.0,No,5.7,0.296,4.96,5.1,9.21,4.0,No,5.378,0.7924528301886793,0.296
a40d7dfa-40e6-4fd3-8223-fe8b3e374246,8.0,132.67,1.0,24.0,0.554,0.0056,1.0,No,4.9,0.7,3.16,5.47,7.47,6.1,No,66.335,2.6666666666666665,0.7
f667f867-9a80-40df-aa4b-1ae8ccee9de2,39.0,62.2,10.0,4.0,0.294,0.0728,0.0,No,3.1,0.774,3.13,6.17,7.89,4.7,No,5.654545454545455,0.1,0.0
50114b04-66c0-4427-9a8f-212e63335b6c,25.0,56.8,7.0,16.0,0.182,0.0232,2.0,No,0.0,0.285,3.89,4.43,7.48,3.9,No,7.1,0.6153846153846154,0.57
823b2257-10c2-48fe-b615-dd68ac12524a,7.0,39.43,1.0,89.0,0.312,0.0464,1.0,No,2.8,0.747,4.03,1.0,8.21,4.9,Yes,19.715,11.125,0.747
6bf36d34-66d3-45c7-85b2-6f68cefd0fb2,14.0,96.31,4.0,50.0,0.322,0.1056,0.0,No,4.0,0.848,4.44,3.97,9.09,4.7,No,19.262,3.3333333333333335,0.0
ae75525f-949d-4c19-aeaf-7f6c33558235,29.0,34.75,15.0,32.0,0.198,0.2392,2.0,Yes,0.0,0.597,2.81,3.9,5.68,4.2,No,2.171875,1.0666666666666667,1.194
aaaf0ba6-6c20-42ce-a99e-c3c4b125cbc4,45.0,25.44,1.0,26.0,0.24,0.0024,2.0,No,3.9,0.546,2.98,5.03,6.64,4.5,No,12.72,0.5652173913043478,1.092
1321d9ee-a93d-421c-86a9-f6fa3b89230b,21.0,29.86,6.0,21.0,0.504,0.0296,2.0,No,3.8,0.436,3.25,5.42,6.82,6.3,No,4.265714285714286,0.9545454545454546,0.872
fa264e16-6fac-4665-b584-cb0f7cdbaddc,56.0,51.42,29.0,25.0,0.263,0.036,1.0,No,1.6,0.333,3.85,5.25,8.06,4.5,No,1.714,0.43859649122807015,0.333
00b74e79-d86a-456a-b534-d907843404a8,49.0,114.32,31.0,14.0,0.23819999999999997,0.0136,0.0,Yes,4.1,0.599,3.58,6.9,8.53,2.8,No,3.5725,0.28,0.0
76abdb1d-5bdb-4b0e-b8a8-3d5347d29aea,33.0,66.51,1.0,12.0,0.204,0.0168,1.0,No,0.0,0.657,3.57,4.43,7.85,4.0,No,33.255,0.35294117647058826,0.657
bfc02322-2f00-4aee-b7e5-0dd50d739042,58.0,64.34,1.0,89.0,0.4422,0.1056,1.0,No,3.8,0.456,4.69,5.1,8.67,3.6,Yes,32.17,1.5084745762711864,0.456
09761608-aff6-4e69-b848-2c1316b6425a,41.0,38.02,11.0,2.0,0.41,0.12,1.0,Yes,0.3,0.658,5.0,5.37,8.93,5.6,No,3.1683333333333334,0.047619047619047616,0.658
4fd71427-4be6-40d1-9cbb-a408deff7733,25.0,84.16,7.0,6.0,0.2702,0.0488,0.0,No,3.5,0.481,4.62,6.1,9.46,3.5,No,10.52,0.23076923076923078,0.0
cc3b957b-7cb1-411a-878c-c859b983247d,53.0,46.7,14.0,59.0,0.2818,0.0712,0.0,No,3.2,0.358,5.0,3.58,9.76,5.9,No,3.1133333333333337,1.0925925925925926,0.0
330bb096-ee11-4b0b-8cdf-d0e5ecbc0083,59.0,105.75,15.0,1.0,0.1618,0.068,1.0,No,3.5,0.334,2.96,6.62,7.07,6.0,No,6.609375,0.016666666666666666,0.334
ffc2f8df-7c8b-4490-ae79-2c5f6901a349,59.0,102.8,15.0,25.0,0.26,0.1816,4.0,Yes,1.8,0.564,2.58,4.85,4.31,4.2,No,6.425,0.4166666666666667,2.256
47527bf7-e1d4-4c2a-91a1-78b6685e8a39,46.0,62.2,12.0,47.0,0.092,0.056,0.0,No,0.4,0.598,3.87,3.18,8.68,3.3,No,4.7846153846153845,1.0,0.0
7453d944-6141-432c-94b7-8ff24e7d30cc,14.0,46.58,1.0,31.0,0.18680000000000002,0.0688,1.0,No,2.4,0.682,3.72,4.28,7.82,4.1,No,23.29,2.066666666666667,0.682
cae907eb-4b60-4e0f-8e8c-32e3bf410f8a,9.0,66.71,1.0,14.0,0.175,0.032,1.0,No,0.5,0.61,3.95,4.5,8.18,3.8,No,33.355,1.4,0.61
4040296d-9146-4fe4-81d6-e5e75b7dceb0,15.0,79.68,4.0,33.0,0.083,0.0368,0.0,No,1.4,0.903,4.96,3.95,9.84,3.1,No,15.936000000000002,2.0625,0.0
68e33cdf-41c7-481b-bc9b-524c09733c59,7.0,95.81,1.0,80.0,0.441,0.272,1.0,No,6.1,0.499,5.0,3.07,8.43,5.5,Yes,47.905,10.0,0.499
3484e01c-263e-4e3d-b108-e0bb7118e80e,2.0,60.29,1.0,6.0,0.394,0.1944,1.0,Yes,4.2,0.704,5.0,6.13,8.69,5.4,No,30.145,2.0,0.704
e4528b3c-c3ce-4adb-8ec0-67bf8ddb99b1,31.0,114.84,16.0,36.0,0.148,0.0528,0.0,No,2.5,0.655,3.78,4.57,8.6,3.3,No,6.755294117647059,1.125,0.0
2bf9016d-e2ed-43d0-a019-e86e637fd338,7.0,88.09,2.0,28.0,0.385,0.0592,0.0,No,0.5,0.499,4.82,3.83,9.62,5.2,No,29.363333333333333,3.5,0.0
f63e5ee4-65af-48f1-b09b-37d8d04e2156,41.0,83.7,1.0,7.0,0.233,0.1192,2.0,No,0.0,0.902,4.48,4.68,7.75,4.1,No,41.85,0.16666666666666666,1.804
b03dd6dc-967f-4f9a-a0ca-ade56b36da98,56.0,110.26,29.0,41.0,0.134,0.0936,1.0,Yes,0.2,0.249,3.27,3.98,7.29,3.3,No,3.6753333333333336,0.7192982456140351,0.249
6ae394f7-0920-4fe5-bec9-ed3844e8ea5a,11.0,98.64,1.0,14.0,0.149,0.1792,0.0,No,1.3,0.977,3.93,4.77,8.33,3.5,No,49.32,1.1666666666666667,0.0
f7a494d3-078b-47f3-a47a-87afef410add,13.0,21.71,1.0,49.0,0.3852,0.0016,1.0,No,4.2,0.752,5.0,5.1,9.33,4.8,No,10.855,3.5,0.752
f95a4276-46d8-4b10-a95c-271cff839a06,13.0,154.19,1.0,6.0,0.29619999999999996,0.144,1.0,No,5.0,0.335,4.39,5.1,8.24,4.3,No,77.095,0.42857142857142855,0.335
2f33f131-983a-4236-a0f6-976746199c4e,26.0,31.43,7.0,11.0,0.34,0.04,5.0,No,0.5,0.593,2.86,4.85,4.39,5.2,No,3.92875,0.4074074074074074,2.965
07ed92af-bc12-4848-acaf-0c8ac2f75075,43.0,117.55,11.0,47.0,0.182,0.0008,0.0,No,2.9,0.787,4.3,3.98,9.3,3.6,No,9.795833333333333,1.0681818181818181,0.0
5a8ccb9f-9713-44d8-91d3-796cdc4b6de0,60.0,46.34,16.0,4.0,0.34,0.016,0.0,Yes,5.8,0.277,3.74,7.27,8.69,5.1,No,2.7258823529411766,0.06557377049180328,0.0
a18254a5-ccf1-4735-b394-5e929338fd62,50.0,97.98,13.0,31.0,0.24159999999999998,0.1096,1.0,No,2.5,0.437,2.77,4.72,6.74,3.4,No,6.998571428571429,0.6078431372549019,0.437
999e726e-264d-4644-991a-e5e70acd3499,8.0,31.75,1.0,8.0,0.484,0.0992,1.0,No,4.6,0.898,4.45,6.17,8.45,6.2,No,15.875,0.8888888888888888,0.898
bb818501-becd-404e-bf4e-904be66027de,14.0,53.49,8.0,89.0,0.09,0.0632,1.0,No,2.4,0.708,3.48,1.07,7.6,3.3,Yes,5.943333333333333,5.933333333333334,0.708
65e86f84-d3f7-4af1-b43e-44953357c74e,45.0,185.52249999999998,1.0,10.0,0.552,0.004,1.0,No,8.6,0.54,4.15,7.4,8.47,5.0,No,92.76124999999999,0.21739130434782608,0.54
f7610f7b-48c0-4e8c-9654-460dc3394f85,60.0,95.13,16.0,51.0,0.451,0.0512,0.0,Yes,2.6,0.527,4.93,3.85,9.76,5.6,No,5.595882352941176,0.8360655737704918,0.0
f2508245-43ca-4861-8888-98bbb0ba4718,2.0,42.22,1.0,32.0,0.28900000000000003,0.0448,0.0,No,5.3,0.632,4.12,5.2,8.97,6.8,No,21.11,10.666666666666666,0.0
515fe613-dbe8-4e25-bfd6-404d41569044,56.0,88.99,29.0,5.0,0.345,0.212,3.0,Yes,0.0,0.848,3.0,5.72,5.29,4.9,No,2.966333333333333,0.08771929824561403,2.544
4bb2d0d4-71dc-4e8e-ae3d-19f42d2d177d,42.0,47.79,11.0,10.0,0.2972,0.0056,2.0,No,1.1,0.494,2.65,5.23,6.3,3.9,No,3.9825,0.23255813953488372,0.988
4736ec1d-38d1-43ac-a09c-baa9b89a4bd1,15.0,153.63,16.0,45.0,0.137,0.0648,1.0,No,3.9,0.573,3.72,4.58,7.84,3.0,No,9.037058823529412,2.8125,0.573
a6ec55a1-0bfc-4f93-bd7e-1334b5b1ae5b,57.0,37.11,15.0,4.0,0.285,0.0224,0.0,No,4.2,0.892,4.17,6.7,9.1,4.8,No,2.319375,0.06896551724137931,0.0
84735b05-4022-4cac-93a5-a53a4de937bf,24.0,91.29,1.0,40.0,0.055,0.0088,0.0,No,4.9,0.736,5.0,4.67,9.97,2.8,No,45.645,1.6,0.0
d24d74a3-5636-4fe7-94e6-bd09134fa285,34.0,41.46,1.0,3.0,0.069,0.0936,3.0,No,2.6,0.812,2.44,5.75,5.13,3.2,No,20.73,0.08571428571428572,2.436
f90698e8-30bb-415e-8ab3-ae56f24d50fa,4.0,50.0,2.0,19.0,0.279,0.084,0.0,No,5.8,0.716,4.08,6.05,8.8,4.7,No,16.666666666666668,3.8,0.0
8cd8f2ec-612c-4597-93c2-c51a6b0d3d30,18.0,84.13,5.0,89.0,0.127,0.0512,1.0,No,3.9,0.877,2.73,1.47,6.89,3.4,Yes,14.021666666666667,4.684210526315789,0.877
dbe69de3-af20-4fc6-ab0f-817939b6f385,25.0,60.92,1.0,13.0,0.124,0.0704,0.0,No,3.3,0.984,2.95,5.48,7.72,3.5,No,30.46,0.5,0.0
c0cdc5a5-8573-419e-9abf-4a3ef44eaef2,47.0,46.08,12.0,89.0,0.435,0.052,0.0,No,3.2,0.669,4.58,1.47,9.41,5.8,Yes,3.5446153846153843,1.8541666666666667,0.0
1bde3b6c-aec9-45f4-b3cb-c5b091a90eca,24.0,48.65,13.0,15.0,0.22959999999999997,0.0064,0.0,Yes,3.7,0.548,3.72,5.92,8.7,4.7,No,3.475,0.6,0.0
0addae64-afd6-46dc-a378-70765c1acad8,6.0,86.11,1.0,2.0,0.764,0.0088,0.0,No,2.0,0.404,3.23,5.6,8.2,7.8,No,43.055,0.2857142857142857,0.0
5d2bab82-c701-4e41-8890-1b54d70231b7,51.0,153.71,13.0,30.0,0.094,0.048,1.0,No,2.3,0.815,5.0,4.7,9.17,2.7,No,10.979285714285714,0.5769230769230769,0.815
5b9a8742-4921-4ea4-b479-bfd947bda6f6,38.0,96.15,1.0,14.0,0.381,0.0496,0.0,Yes,2.1,0.462,4.05,5.03,8.88,5.1,No,48.075,0.358974358974359,0.0
acf321ae-9d70-4bdf-ae37-845ec280fc71,3.0,185.52249999999998,1.0,21.0,0.316,0.0176,0.0,No,2.5,0.278,3.21,4.82,8.15,3.9,No,92.76124999999999,5.25,0.0
f192a8b9-f432-48b5-8c73-0445023f4e45,19.0,57.84,1.0,70.0,0.271,0.0272,0.0,No,0.0,0.646,3.71,1.53,8.62,4.5,Yes,28.92,3.5,0.0
7a20509d-6b32-45eb-ada9-8c75dc0b2adf,47.0,84.14,31.0,6.0,0.4,0.1176,1.0,Yes,0.0,0.951,2.88,6.3,6.82,5.3,No,2.629375,0.125,0.951
17c3c36d-54fe-4e42-8b4e-dd70e64f7890,46.0,108.5,12.0,74.0,0.22319999999999998,0.1944,3.0,Yes,0.5,0.922,2.15,1.87,4.5,3.5,Yes,8.346153846153847,1.574468085106383,2.766
a1000e0a-6ebc-4a9c-a28b-742fc03435f3,36.0,95.04,1.0,20.0,0.331,0.0408,1.0,Yes,3.6,0.846,4.27,5.23,8.47,4.7,No,47.52,0.5405405405405406,0.846
29118ccb-9fae-4109-baef-acc9063c5c4c,19.0,71.83,1.0,11.0,0.2318,0.0408,0.0,No,4.5,0.357,4.66,5.1,9.52,6.5,No,35.915,0.55,0.0
e6b737e2-fe18-4e0f-ab53-2fdd0ccd3df6,28.0,76.58,1.0,27.0,0.4,0.2008,1.0,No,2.0,0.174,3.16,4.35,6.82,5.3,No,38.29,0.9310344827586207,0.174
42afccc5-73cb-4092-99a2-d1bdfcf29f41,47.0,140.58,31.0,13.0,0.073,0.0128,0.0,No,1.3,0.203,5.0,5.98,9.96,2.7,No,4.393125,0.2708333333333333,0.0
366470b2-6bed-4489-a593-638b369178c3,56.0,72.63,15.0,89.0,0.187,0.1352,0.0,No,5.2,0.39,3.32,2.23,7.87,3.9,Yes,4.539375,1.5614035087719298,0.0
be69d02c-9268-46ad-b46b-24f948db2293,10.0,71.22,6.0,46.0,0.577,0.0328,2.0,No,1.3,0.677,4.51,3.33,8.07,6.6,Yes,10.174285714285714,4.181818181818182,1.354
30c7e621-94a7-416a-967c-dae025a5c2e6,18.0,86.59,5.0,21.0,0.544,0.0384,0.0,No,4.1,0.512,3.31,5.48,8.18,6.3,No,14.431666666666667,1.105263157894737,0.0
bd3d5db7-5390-4fa0-acf4-bcaf2ee350d5,4.0,98.48,1.0,89.0,0.22,0.0016,1.0,No,2.5,0.554,4.54,1.02,8.87,3.9,Yes,49.24,17.8,0.554
bd17006a-0bf2-430a-9e8b-f497af80629f,12.0,64.13,4.0,58.0,0.415,0.1024,0.0,No,4.4,0.375,3.07,3.7,7.73,5.5,Yes,12.825999999999999,4.461538461538462,0.0
2764c34e-0255-4b6e-92cc-20df863380d7,27.0,86.53,7.0,16.0,0.267,0.052,1.0,Yes,7.0,0.684,5.0,5.1,9.16,4.5,No,10.81625,0.5714285714285714,0.684
d6c97bd0-a08f-42eb-a1ec-77f5ff619301,29.0,36.7,8.0,30.0,0.32999999999999996,0.128,1.0,Yes,1.7,0.752,3.33,5.1,7.24,4.4,No,4.077777777777778,1.0,0.752
ab8cdb2e-93a7-4daa-b213-d05efbe8430e,57.0,150.98,29.0,7.0,0.414,0.0296,0.0,Yes,3.4,0.526,3.53,6.75,8.43,5.0,No,5.032666666666667,0.1206896551724138,0.0
5eed8c70-2dc0-4ee8-8d45-a376d0b780ad,12.0,138.16,1.0,27.0,0.168,0.0136,0.0,No,2.0,0.742,5.0,4.35,9.95,3.3,No,69.08,2.076923076923077,0.0
3c0373f6-2bd5-4681-b4c9-48333cc93fff,11.0,20.62,1.0,64.0,0.552,0.0064,0.0,No,4.1,0.292,3.54,3.2,8.52,6.7,Yes,10.31,5.333333333333333,0.0
1b1a6798-efb4-4d01-8bc1-ac5e8bf0da6e,4.0,31.73,2.0,5.0,0.13,0.3576,1.0,No,1.0,0.315,3.24,5.15,6.38,3.7,No,10.576666666666666,1.0,0.315
38a96ec3-58ed-4128-91e5-e5ee45d1590d,46.0,29.31,12.0,4.0,0.23199999999999998,0.1096,2.0,Yes,5.9,0.48,3.47,7.17,6.77,4.7,No,2.2546153846153847,0.0851063829787234,0.96
a708791e-b03e-4052-82ad-3577bea7ede5,59.0,107.3,1.0,23.0,0.174,0.0392,0.0,Yes,3.5,0.596,3.46,5.05,8.33,3.6,No,53.65,0.38333333333333336,0.0
8f79986c-7734-45a3-8ed4-d3c8840220e7,59.0,185.52249999999998,15.0,14.0,0.2934,0.2464,3.0,No,1.2,0.58,2.26,5.1,4.44,2.6,No,11.595156249999999,0.23333333333333334,1.7399999999999998
59ae58fe-e2e7-4148-b2d0-e7d0f9270a9f,60.0,167.01,16.0,13.0,0.2406,0.0248,0.0,No,2.2,0.485,4.25,5.62,9.17,3.4,No,9.824117647058824,0.21311475409836064,0.0
38d1fb87-c24d-4f92-8acb-451eb88a2c57,24.0,27.88,1.0,9.0,0.348,0.0464,1.0,No,3.3,0.955,4.19,5.68,8.37,5.3,No,13.94,0.36,0.955
01092af4-2e35-4f14-83b5-44a9f4a79145,26.0,46.86,1.0,46.0,0.033,0.0016,0.0,No,0.0,0.897,3.71,2.73,8.7,2.9,No,23.43,1.7037037037037037,0.0
0c45750f-2438-4835-859a-20e10645902a,28.0,86.7,1.0,43.0,0.1834,0.0008,1.0,No,5.6,0.186,3.49,4.75,7.82,5.5,No,43.35,1.4827586206896552,0.186
33f6dc64-8c6e-4b17-87ce-fa0060831bbb,58.0,113.86,1.0,17.0,0.22199999999999998,0.0144,0.0,No,5.8,0.591,4.07,6.12,9.02,3.4,No,56.93,0.288135593220339,0.0
03fd27c6-4d62-4759-b702-a870d261c279,47.0,22.38,1.0,27.0,0.199,0.0376,0.0,No,4.2,0.69,4.69,5.08,9.56,4.3,No,11.19,0.5625,0.0
2e7a5cec-22c5-4761-abfa-8da184fa95e3,4.0,23.85,1.0,58.0,0.271,0.1384,4.0,No,2.1,0.259,1.64,2.83,3.51,4.8,Yes,11.925,11.6,1.036
f05b0a28-7e91-4927-bbb4-409790d3e291,36.0,47.74,1.0,33.0,0.201,0.0744,1.0,No,4.8,0.339,4.78,4.98,8.87,4.1,No,23.87,0.8918918918918919,0.339
f6e599ca-a0b1-4277-abd9-6d8b4e04e6e0,15.0,54.44,8.0,27.0,0.459,0.0112,0.0,No,1.0,0.331,4.81,4.25,9.77,5.9,No,6.0488888888888885,1.6875,0.0
89e783c9-1274-42dc-86a7-b74b0652d7c1,22.0,103.3,1.0,14.0,0.343,0.0408,0.0,No,3.1,0.699,2.74,5.37,7.6,4.8,No,51.65,0.6086956521739131,0.0
c3566566-a3f7-4bb1-b816-370b9aacd321,60.0,127.37,16.0,35.0,0.24620000000000003,0.0128,0.0,Yes,4.3,0.658,3.99,5.1,8.95,3.3,No,7.49235294117647,0.5737704918032787,0.0
3776a015-2e32-49ac-a247-ea0a6c1c07bd,55.0,53.22,14.0,30.0,0.52,0.008,1.0,No,3.1,0.327,3.18,5.0,7.49,6.3,No,3.548,0.5357142857142857,0.327
fec9d572-5bb7-41dc-a4fe-d13be6eb82e1,49.0,118.06,13.0,22.0,0.173,0.0424,0.0,No,1.5,0.739,4.95,4.83,9.81,3.5,No,8.432857142857143,0.44,0.0
8d6f5d3e-fe6c-4617-b12b-73f7f1304286,57.0,177.3,31.0,2.0,0.205,0.1672,3.0,No,3.8,0.628,4.25,7.6,6.69,3.4,No,5.540625,0.034482758620689655,1.884
44d66bd5-2ee7-43f7-95ee-579bbe0cefce,24.0,51.4,19.0,28.0,0.28159999999999996,0.0216,0.0,No,2.9,0.802,3.05,5.1,7.98,5.0,No,2.57,1.12,0.0
4a3fc02f-61a6-441b-9298-058720b80ad8,24.0,157.9,13.0,32.0,0.186,0.0992,0.0,No,3.7,0.403,3.88,5.07,8.55,3.4,No,11.278571428571428,1.28,0.0
49c55bdf-7671-48a5-bf27-064b579ef89c,37.0,39.18,19.0,21.0,0.228,0.024,0.0,No,4.2,0.622,4.63,5.98,9.55,4.4,No,1.959,0.5526315789473685,0.0
fbcf9716-fe93-4cde-a418-7d66d98c748c,5.0,39.78,2.0,89.0,0.115,0.0976,1.0,No,4.2,0.985,3.73,1.47,7.74,3.6,Yes,13.26,14.833333333333334,0.985
74814304-54fa-4b2a-b7a1-65bf3f93682a,6.0,121.72,1.0,10.0,0.408,0.0712,0.0,No,7.4,0.412,4.15,7.0,8.91,5.1,No,60.86,1.4285714285714286,0.0
d7684bb6-1f1b-4e5b-8716-38f4b67c59c1,49.0,85.86,13.0,11.0,0.204,0.1392,0.0,No,5.2,0.891,3.92,6.62,8.46,3.9,No,6.132857142857143,0.22,0.0
e7e0ca9c-f75f-434c-bd25-e47be8319363,57.0,38.69,29.0,25.0,0.562,0.0224,0.0,Yes,4.0,0.732,5.0,6.05,9.93,6.7,No,1.2896666666666665,0.43103448275862066,0.0
a6fe896c-4344-4fd0-9fac-8f1aab620deb,10.0,130.82,1.0,60.0,0.797,0.0567999999999999,1.0,No,2.4,0.591,3.99,2.83,8.13,7.8,Yes,65.41,5.454545454545454,0.591
1e4c41e7-03c7-4201-91c1-0eb187db3b6d,3.0,97.31,1.0,89.0,0.607,0.0552,4.0,No,1.5,0.372,3.75,1.0,5.9,6.7,Yes,48.655,22.25,1.488
af6c5631-b5d3-48f2-b144-ae412a56c1e8,38.0,140.74,1.0,89.0,0.12940000000000002,0.0567999999999999,2.0,No,3.7,0.767,3.5,1.27,6.98,4.2,Yes,70.37,2.282051282051282,1.534
de138211-df5f-41b9-ade9-d543e1f1ec63,34.0,129.75,9.0,12.0,0.157,0.0712,1.0,No,0.9,0.452,4.23,5.0,8.33,3.3,No,12.975,0.34285714285714286,0.452
d9037dd8-8573-4706-b39d-23ce901ade03,6.0,50.14,1.0,18.0,0.502,0.0144,0.0,No,4.2,0.836,4.57,5.53,9.52,6.2,No,25.07,2.5714285714285716,0.0
a0aa9f8b-029f-41f5-9b0f-dcc1720db78e,10.0,185.52249999999998,1.0,43.0,0.188,0.2336,0.0,No,3.8,0.183,3.75,4.15,7.97,2.0,No,92.76124999999999,3.909090909090909,0.0
75d0313f-00da-403e-a98e-480d78dcdee7,16.0,20.38,9.0,89.0,0.138,0.0376,0.0,Yes,3.2,0.76,4.72,1.37,9.59,3.8,Yes,2.038,5.235294117647059,0.0
ae300731-47b3-4597-9116-bffe588774df,60.0,154.25,16.0,14.0,0.636,0.0064,0.0,No,4.2,0.402,3.45,6.23,8.43,6.5,No,9.073529411764707,0.22950819672131148,0.0
e99f5a53-bd9c-45ad-82ee-60b569120308,29.0,97.62,8.0,47.0,0.395,0.0368,0.0,No,6.9,0.432,4.22,5.22,9.1,5.2,No,10.846666666666668,1.5666666666666667,0.0
20442ab9-7e7b-4a3e-8761-63d0c61ae35b,3.0,68.53,2.0,27.0,0.38960000000000006,0.1192,0.0,No,3.0,0.696,3.27,5.1,7.87,5.4,No,22.843333333333334,6.75,0.0
